period,population,source_url,tolerance,indicator,value
2024Q3,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,14943.484873872003,population,2988696.9747744007
2024Q3,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,7038.178707627717,employed,1407635.7415255434
2024Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,participation_rate,54.933
2024Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,unemployment_rate,14.209
2024Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,employment_rate,47.128
2024Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,14985.880651658874,population,2997176.1303317747
2024Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,7062.518398890334,employed,1412503.6797780667
2025Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,participation_rate,54.795
2025Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,unemployment_rate,14.653
2025Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,employment_rate,46.766
2025Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,14906.481983983042,population,2981296.3967966083
2025Q1,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,6971.1517903973,employed,1394230.35807946
2025Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,participation_rate,54.146
2025Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,unemployment_rate,14.279
2025Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,employment_rate,46.415
2025Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,14718.237437360893,population,2943647.4874721784
2025Q2,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,6831.4410225095935,employed,1366288.2045019187
2025Q3,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,participation_rate,54.542
2025Q3,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,unemployment_rate,13.274
2025Q3,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,employment_rate,47.302
2025Q3,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,14755.676940411937,population,2951135.3880823874
2025Q3,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,6979.783730994494,employed,1395956.7461988989
2025Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,participation_rate,54.351
2025Q4,15+,Geostat 30-Labour-Force-Indicators-Q.xlsx,0.05,unemployment_rate,13.315
