period,population,source_url,tolerance,indicator,value
2023Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,65.605
2023Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.767
2023Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,63.134
2023Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",65349.685000018115,population,13069937.000003623
2023Q3,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",41257.886095690534,employed,8251577.219138106
2023Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,65.066
2023Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.568
2023Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,62.745
2023Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",65572.57679644228,population,13114515.359288458
2023Q4,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",41143.3675643761,employed,8228673.51287522
2024Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,64.538
2024Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,4.089
2024Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,61.899
2024Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",65795.56010429988,population,13159112.020859974
2024Q1,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",40726.759505518865,employed,8145351.901103773
2024Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,participation_rate,64.815
2024Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,unemployment_rate,3.484
2024Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",0.05,employment_rate,62.556
2024Q2,15+,"INEC tabulados 2026_I_trimestre_Tabulados_Mercado_Laboral.xlsx, sheet '1. Poblaciones'",66020.60000001501,population,13204120.000003
