period,population,source_url,tolerance,indicator,value
2025Q4,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",204398.91015772533,population,40879782.031545065
2025Q4,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",121986.513684581,employed,24397302.7369162
2026Q1,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",0.05,participation_rate,64.445
2026Q1,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",0.05,unemployment_rate,9.62
2026Q1,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",0.05,employment_rate,58.246
2026Q1,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",205088.39333332502,population,41017678.666665
2026Q1,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",119454.93987323716,employed,23890987.974647433
2026Q2,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",0.05,participation_rate,64.742
2026Q2,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",0.05,unemployment_rate,8.276
2026Q2,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",0.05,employment_rate,59.384
2026Q2,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",205776.14999999618,population,41155229.99999923
2026Q2,15+,"DANE anexo GEIH anex-GEIH-jul2026.xlsx, sheet 'Total nacional Trim'",122198.37299526315,employed,24439674.59905263
