period,population,source_url,tolerance,indicator,value
2022Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,61.226
2022Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,384346.415,population,76869283.0
2022Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,235319.47,employed,47063894.0
2023Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,64.497
2023Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.782
2023Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,61.412
2023Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,385522.82,population,77104564.0
2023Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,236758.795,employed,47351759.0
2023Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,65.123
2023Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.484
2023Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,62.203
2023Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,386299.635,population,77259927.0
2023Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,240290.405,employed,48058081.0
2023Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,60.035
2023Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.886
2023Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,57.101
2023Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,390148.83,population,78029766.0
2023Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,222779.875,employed,44555975.0
2023Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,63.946
2023Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.189
2023Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,61.267
2023Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,389996.99,population,77999398.0
2023Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,238941.30000000002,employed,47788260.0
2024Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,61.119
2024Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.489
2024Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,58.376
2024Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,393162.025,population,78632405.0
2024Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,229510.805,employed,45902161.0
2024Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,64.102
2024Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.05
2024Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,61.506
2024Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,393088.375,population,78617675.0
