countrycode,period,group,emp,emp_ref,index,n
PHL,2021Q2,2.0,9047115.224599997,9566699.108399995,94.56882799477012,
PHL,2021Q2,3.0,6905629.451699999,8035652.574774999,85.93738202890584,
PHL,2021Q2,4.0,4196308.0493,3848742.3157,109.03063143983921,
PHL,2021Q2,5.0,12463776.914199999,13190198.120925006,94.49271951743766,
PHL,2021Q3,1.0,9754852.248500012,11107463.528050002,87.82250082447536,
PHL,2021Q3,2.0,8631434.478299981,9566699.108399995,90.22374782040747,
PHL,2021Q3,3.0,7319019.034199996,8035652.574774999,91.08182522942053,
PHL,2021Q3,4.0,3971197.1632000003,3848742.3157,103.18168475453594,
PHL,2021Q3,5.0,11909890.465100013,13190198.120925006,90.29349184836045,
PHL,2021Q4,1.0,10796240.368299998,11107463.528050002,97.19807173830405,
PHL,2021Q4,2.0,9157733.5072,9566699.108399995,95.72511274196025,
PHL,2021Q4,3.0,7041599.350299994,8035652.574774999,87.6294648726418,
PHL,2021Q4,4.0,4040658.3995000008,3848742.3157,104.98646227930422,
PHL,2021Q4,5.0,12697663.476000007,13190198.120925006,96.26590411751557,
PHL,2022Q1,1.0,10103388.014299996,11107463.528050002,90.96035281849556,
PHL,2022Q1,2.0,8957799.2728,9566699.108399995,93.63521493985995,
PHL,2022Q1,3.0,7817938.481599991,8035652.574774999,97.29064825601792,
PHL,2022Q1,4.0,3762206.9721,3848742.3157,97.75159424815216,
PHL,2022Q1,5.0,12536971.05940002,13190198.120925006,95.04763267741443,
PHL,2022Q2,1.0,11052884.067500003,11107463.528050002,99.50862354477088,
PHL,2022Q2,2.0,9503375.167000001,9566699.108399995,99.33807951224898,
PHL,2022Q2,3.0,7925868.236700001,8035652.574774999,98.63378441198881,
PHL,2022Q2,4.0,4033841.6161,3848742.3157,104.80934511112716,
PHL,2022Q2,5.0,13036349.531699996,13190198.120925006,98.8336142655739,
PHL,2022Q3,1.0,11821810.014800005,11107463.528050002,106.431229640737,
PHL,2022Q3,2.0,9752607.56449999,9566699.108399995,101.94328737627755,
PHL,2022Q3,3.0,8081733.017399998,8035652.574774999,100.57344991207873,
PHL,2022Q3,4.0,3931924.4016999993,3848742.3157,102.16127969026864,
PHL,2022Q3,5.0,13694335.167999994,13190198.120925006,103.8220581863378,
PHL,2022Q4,1.0,11451772.0156,11107463.528050002,103.09979399599652,
PHL,2022Q4,2.0,10053014.429299988,9566699.108399995,105.0834181716135,
PHL,2022Q4,3.0,8317070.563400006,8035652.574774999,103.50211741991454,
PHL,2022Q4,4.0,3666996.2729000007,3848742.3157,95.27778095045203,
PHL,2022Q4,5.0,13493136.724600013,13190198.120925006,102.29669487067387,
PHL,2023Q1,1.0,11306300.918499995,11107463.528050002,101.79012418044734,
PHL,2023Q1,2.0,9555104.578099992,9566699.108399995,99.87880323015676,
PHL,2023Q1,3.0,8786821.3474,8035652.574774999,109.34794984769528,
PHL,2023Q1,4.0,3827946.4721999993,3848742.3157,99.4596717110634,
PHL,2023Q1,5.0,13787078.040099986,13190198.120925006,104.52517781539677,
PHL,2023Q2,1.0,11495259.696599998,11107463.528050002,103.49131165338228,
PHL,2023Q2,2.0,9686057.743800003,9566699.108399995,101.24764701019191,
PHL,2023Q2,3.0,8554717.8457,8035652.574774999,106.45952853355577,
PHL,2023Q2,4.0,4132246.9506000006,3848742.3157,107.36616306432137,
PHL,2023Q2,5.0,14107524.632799996,13190198.120925006,106.95460753102516,
PHL,2023Q3,1.0,10130757.676700002,11107463.528050002,91.20676067147558,
PHL,2023Q3,2.0,9175246.697699994,9566699.108399995,95.90817683022676,
PHL,2023Q3,3.0,8488311.700599996,8035652.574774999,105.63313460372783,
PHL,2023Q3,4.0,3916472.329999999,3848742.3157,101.75979602541098,
PHL,2023Q3,5.0,12741735.386700017,13190198.120925006,96.60003033985105,
PHL,2023Q4,1.0,10848255.930200007,11107463.528050002,97.66636552804869,
PHL,2023Q4,2.0,10156003.48100001,9566699.108399995,106.15995513105015,
PHL,2023Q4,3.0,8424306.628200002,8035652.574774999,104.83662091919007,
PHL,2023Q4,4.0,4063317.0621999996,3848742.3157,105.57519129365181,
PHL,2023Q4,5.0,14201250.140499998,13190198.120925006,107.66517690110396,
PHL,2024Q1,1.0,10399590.463599995,11107463.528050002,93.62705029224364,
PHL,2024Q1,2.0,9367096.7736,9566699.108399995,97.91357151993279,
PHL,2024Q1,3.0,8784054.050000008,8035652.574774999,109.3135121044723,
PHL,2024Q1,4.0,3914099.2371,3848742.3157,101.69813710659173,
PHL,2024Q1,5.0,13342131.625000032,13190198.120925006,101.15186673226687,
PHL,2024Q2,1.0,10690351.480100002,11107463.528050002,96.24475878856902,
PHL,2024Q2,2.0,10064893.313199991,9566699.108399995,105.20758726865947,
PHL,2024Q2,3.0,9203205.899599995,8035652.574774999,114.52966406848032,
PHL,2024Q2,4.0,3888636.6782,3848742.3157,101.03655582077451,
PHL,2024Q2,5.0,14415464.563999984,13190198.120925006,109.2892194024835,
PHL,2024Q3,1.0,10318485.348399997,11107463.528050002,92.89686454826004,
PHL,2024Q3,2.0,10196327.405199993,9566699.108399995,106.58145813582824,
PHL,2024Q3,3.0,8978449.019499999,8035652.574774999,111.73266808080484,
PHL,2024Q3,4.0,3835386.9269,3848742.3157,99.65299342734586,
PHL,2024Q3,5.0,14252978.567700014,13190198.120925006,108.05735014009386,
PHL,2024Q4,1.0,10514003.167200007,11107463.528050002,94.65710277282196,
PHL,2024Q4,2.0,10156874.335000005,9566699.108399995,106.16905810366514,
PHL,2024Q4,3.0,8990989.026299996,8035652.574774999,111.88872269719485,
PHL,2024Q4,4.0,4014680.6136,3848742.3157,104.31149410089355,
PHL,2024Q4,5.0,14400644.567000005,13190198.120925006,109.17686326602434,
PHL,2025Q1,1.0,10536760.635100001,11107463.528050002,94.86198724390327,
PHL,2025Q1,2.0,10266373.271100009,9566699.108399995,107.31364240447019,
PHL,2025Q1,3.0,9242109.8215,8035652.574774999,115.01380548124035,
PHL,2025Q1,4.0,3959023.7111,3848742.3157,102.86538786839883,
PHL,2025Q1,5.0,14374014.256000005,13190198.120925006,108.97496856546063,
PHL,2025Q2,1.0,11051187.7147,11107463.528050002,99.49335135597892,
PHL,2025Q2,2.0,9756153.76,9566699.108399995,101.98035549621976,
PHL,2025Q2,3.0,9472231.206800003,8035652.574774999,117.87756026852901,
PHL,2025Q2,4.0,3957230.9719000002,3848742.3157,102.81880799754889,
PHL,2025Q2,5.0,14300422.311199997,13190198.120925006,108.41703953266422,
PHL,2025Q4,1.0,10856692.840599999,11107463.528050002,97.74232265704295,
PHL,2025Q4,2.0,10095970.626699995,9566699.108399995,105.53243613395634,
PHL,2025Q4,3.0,8994015.0472,8035652.574774999,111.92638013536612,
PHL,2025Q4,4.0,4168884.9047000012,3848742.3157,108.31810920918394,
PHL,2025Q4,5.0,14424688.740899991,13190198.120925006,109.35915145972359,
URY,2021Q3,1.0,296544.3333333333,292913.99999999994,101.23938539412025,
URY,2021Q3,2.0,252624.3333333333,265861.6666666667,95.02096955183458,
URY,2021Q3,3.0,330204.6666666667,341795.1666666666,96.60893390827158,
URY,2021Q3,4.0,303759.0,310709.75,97.7629443556245,
URY,2021Q3,5.0,423331.3333333334,436594.5833333334,96.96211302056541,
URY,2021Q4,1.0,301311.3333333335,292913.99999999994,102.86682553013293,
URY,2021Q4,2.0,260771.33333333334,265861.6666666667,98.08534513562817,
URY,2021Q4,3.0,348232.0,341795.1666666666,101.88324293643709,
URY,2021Q4,4.0,311349.0,310709.75,100.20573863549502,
URY,2021Q4,5.0,428594.3333333333,436594.5833333334,98.16757919007621,
URY,2022Q1,1.0,291747.33333333326,292913.99999999994,99.60170334409871,
URY,2022Q1,2.0,268148.3333333333,265861.6666666667,100.86009641605595,
URY,2022Q1,3.0,350585.3333333333,341795.1666666666,102.57176447297138,
URY,2022Q1,4.0,305971.0,310709.75,98.47486279397413,
URY,2022Q1,5.0,437307.00000000006,436594.5833333334,100.1631757914236,
URY,2022Q2,1.0,290849.66666666657,292913.99999999994,99.2952425171438,
URY,2022Q2,2.0,265779.6666666667,265861.6666666667,99.96915689236883,
URY,2022Q2,3.0,338104.6666666667,341795.1666666666,98.92025974621255,
URY,2022Q2,4.0,305634.3333333333,310709.75,98.36650872183229,
URY,2022Q2,5.0,434988.3333333333,436594.5833333334,99.63209575626509,
URY,2022Q3,1.0,293003.3333333334,292913.99999999994,100.0304981439376,
URY,2022Q3,2.0,266411.3333333334,265861.6666666667,100.20674912391783,
URY,2022Q3,3.0,334427.3333333333,341795.1666666666,97.84437170215496,
URY,2022Q3,4.0,313790.6666666667,310709.75,100.99157386167208,
URY,2022Q3,5.0,429489.3333333333,436594.5833333334,98.37257486207167,
URY,2022Q4,1.0,296055.6666666666,292913.99999999994,101.07255599481988,
URY,2022Q4,2.0,263107.3333333333,265861.6666666667,98.96399756765736,
URY,2022Q4,3.0,344063.3333333333,341795.1666666666,100.66360407866114,
URY,2022Q4,4.0,317443.0,310709.75,102.1670546225215,
URY,2022Q4,5.0,444593.6666666667,436594.5833333334,101.83215359023961,
URY,2023Q1,1.0,291216.0,292913.99999999994,99.42030766709685,
URY,2023Q1,2.0,272090.0,265861.6666666667,102.34269701661891,
URY,2023Q1,3.0,342786.3333333333,341795.1666666666,100.28998849700918,
URY,2023Q1,4.0,312860.6666666667,310709.75,100.69225914753775,
URY,2023Q1,5.0,443660.6666666667,436594.5833333334,101.61845419138847,
URY,2023Q2,1.0,300563.3333333334,292913.99999999994,102.61146047417789,
URY,2023Q2,2.0,280551.3333333333,265861.6666666667,105.5253045129986,
URY,2023Q2,3.0,342635.0,341795.1666666666,100.24571246618956,
URY,2023Q2,4.0,318484.0,310709.75,102.50209399608477,
URY,2023Q2,5.0,434305.99999999994,436594.5833333334,99.47581041526891,
URY,2023Q3,1.0,320780.3333333334,292913.99999999994,109.51348632476885,
URY,2023Q3,2.0,277404.0,265861.6666666667,104.34148084530175,
URY,2023Q3,3.0,348864.0,341795.1666666666,102.06814900347237,
URY,2023Q3,4.0,329234.3333333333,310709.75,105.9620218977143,
URY,2023Q3,5.0,423761.3333333333,436594.5833333334,97.06060256130066,
URY,2023Q4,1.0,317930.3333333333,292913.99999999994,108.54050449392429,
URY,2023Q4,2.0,274773.3333333333,265861.6666666667,103.35199383137846,
URY,2023Q4,3.0,358632.6666666667,341795.1666666666,104.92619605016847,
URY,2023Q4,4.0,325801.0,310709.75,104.85702492438682,
URY,2023Q4,5.0,429511.3333333333,436594.5833333334,98.37761386183023,
URY,2024Q1,1.0,305357.0,292913.99999999994,104.24800453375396,
URY,2024Q1,2.0,282043.99999999994,265861.6666666667,106.08674937467477,
URY,2024Q1,3.0,364089.6666666666,341795.1666666666,106.52276631569298,
URY,2024Q1,4.0,323632.3333333333,310709.75,104.15905304977824,
URY,2024Q1,5.0,433866.3333333333,436594.5833333334,99.37510676857914,
URY,2024Q2,1.0,292606.6666666667,292913.99999999994,99.89507728093118,
URY,2024Q2,2.0,281909.6666666667,265861.6666666667,106.03622184469367,
URY,2024Q2,3.0,358244.3333333334,341795.1666666666,104.81258024421061,
URY,2024Q2,4.0,331352.3333333333,310709.75,106.64368702087184,
URY,2024Q2,5.0,440282.00000000006,436594.5833333334,100.84458598604542,
URY,2024Q3,1.0,293805.33333333326,292913.99999999994,100.30429864510856,
URY,2024Q3,2.0,284855.6666666666,265861.6666666667,107.14431690666197,
URY,2024Q3,3.0,360523.6666666667,341795.1666666666,105.4794513868199,
URY,2024Q3,4.0,335142.6666666666,310709.75,107.86358222317344,
URY,2024Q3,5.0,452785.99999999994,436594.5833333334,103.70857021244916,
URY,2024Q4,1.0,307705.6666666666,292913.99999999994,105.04983260160549,
URY,2024Q4,2.0,286801.6666666667,265861.6666666667,107.87627650971369,
URY,2024Q4,3.0,369371.3333333333,341795.1666666666,108.06803880101678,
URY,2024Q4,4.0,336555.6666666667,310709.75,108.31834748239046,
URY,2024Q4,5.0,445076.0,436594.5833333334,101.94262984252171,
URY,2025Q1,1.0,306158.33333333326,292913.99999999994,104.52157743683583,
URY,2025Q1,2.0,282669.6666666666,265861.6666666667,106.32208479347027,
URY,2025Q1,3.0,365396.6666666667,341795.1666666666,106.90515908407133,
URY,2025Q1,4.0,351145.6666666667,310709.75,113.01404821273447,
URY,2025Q1,5.0,428131.6666666667,436594.5833333334,98.06160749818434,
URY,2025Q2,1.0,308380.9999999999,292913.99999999994,105.28038946585002,
URY,2025Q2,2.0,286023.3333333334,265861.6666666667,107.58351774419027,
URY,2025Q2,3.0,364742.6666666667,341795.1666666666,106.71381641343673,
URY,2025Q2,4.0,346573.3333333333,310709.75,111.54247117553707,
URY,2025Q2,5.0,435974.6666666666,436594.5833333334,99.85801091210666,
URY,2025Q3,1.0,302902.33333333326,292913.99999999994,103.40998836973763,
URY,2025Q3,2.0,292293.00000000006,265861.6666666667,109.9417616931111,
URY,2025Q3,3.0,375741.0,341795.1666666666,109.93163059161652,
URY,2025Q3,4.0,340483.3333333334,310709.75,109.58244256362516,
URY,2025Q3,5.0,445411.00000000006,436594.5833333334,102.0193600661178,
URY,2025Q4,1.0,296130.66666666674,292913.99999999994,101.09816077984215,
URY,2025Q4,2.0,292897.3333333333,265861.6666666667,110.169072888783,
URY,2025Q4,3.0,377611.6666666667,341795.1666666666,110.47893694615345,
URY,2025Q4,4.0,346353.3333333333,310709.75,111.47166554423647,
URY,2025Q4,5.0,447624.3333333334,436594.5833333334,102.52631398122018,
ZAF,2022Q1,1.0,3363589.9489691267,3497512.7738610287,96.17091248693112,
ZAF,2022Q1,2.0,1842990.856929,1894087.6050387819,97.3023028093394,
ZAF,2022Q1,3.0,3523563.4136496116,3566733.418428995,98.7896486864892,
ZAF,2022Q1,4.0,3108153.877673326,3348659.780410343,92.81784598889455,
ZAF,2022Q1,5.0,2374539.1985622477,2511171.7583860527,94.55901176940523,
ZAF,2022Q2,1.0,3557748.7369145732,3497512.7738610287,101.72225140973676,
ZAF,2022Q2,2.0,1881100.49055103,1894087.6050387819,99.31433401215432,
ZAF,2022Q2,3.0,3628616.48980758,3566733.418428995,101.73500691301572,
ZAF,2022Q2,4.0,3279826.4767380278,3348659.780410343,97.94445216337026,
ZAF,2022Q2,5.0,2513097.69714345,2511171.7583860527,100.07669482387915,
ZAF,2022Q3,1.0,3483335.2954572444,3497512.7738610287,99.59464112583831,
ZAF,2022Q3,2.0,1901567.539295706,1894087.6050387819,100.39490962493105,
ZAF,2022Q3,3.0,3632641.3758639884,3566733.418428995,101.84785207367763,
ZAF,2022Q3,4.0,3421177.230752431,3348659.780410343,102.16556637871412,
ZAF,2022Q3,5.0,2568037.787551833,2511171.7583860527,102.26452169095468,
ZAF,2022Q4,1.0,3585377.114103171,3497512.7738610287,102.51219497749385,
ZAF,2022Q4,2.0,1950691.5333793918,1894087.6050387819,102.98845355357525,
ZAF,2022Q4,3.0,3482112.3943948,3566733.418428995,97.62749232681742,
ZAF,2022Q4,4.0,3585481.5364775867,3348659.780410343,107.07213546902109,
ZAF,2022Q4,5.0,2589012.3502866807,2511171.7583860527,103.09977171576097,
ZAF,2023Q1,1.0,3615163.6960452604,3497512.7738610287,103.36384538931513,
ZAF,2023Q1,2.0,1948980.839241402,1894087.6050387819,102.89813597093341,
ZAF,2023Q1,3.0,3625671.218873386,3566733.418428995,101.65243076872143,
ZAF,2023Q1,4.0,3441478.474123753,3348659.780410343,102.77181618319065,
ZAF,2023Q1,5.0,2717522.6445445977,2511171.7583860527,108.21731470455723,
ZAF,2023Q2,1.0,3700670.572616335,3497512.7738610287,105.80863636220643,
ZAF,2023Q2,2.0,1861061.075486266,1894087.6050387819,98.25633569088059,
ZAF,2023Q2,3.0,3766812.140617523,3566733.418428995,105.60957881390121,
ZAF,2023Q2,4.0,3512497.26369205,3348659.780410343,104.89262851485111,
ZAF,2023Q2,5.0,2609899.177688525,2511171.7583860527,103.9315279400054,
ZAF,2023Q3,1.0,3780704.44434627,3497512.7738610287,108.09694456591265,
ZAF,2023Q3,2.0,1789794.0132617,1894087.6050387819,94.49372924992313,
ZAF,2023Q3,3.0,3953575.715754476,3566733.418428995,110.845842734607,
ZAF,2023Q3,4.0,3458041.435273138,3348659.780410343,103.26643081219171,
ZAF,2023Q3,5.0,2767490.135134096,2511171.7583860527,110.20712246751215,
ZAF,2023Q4,1.0,3708621.2635404333,3497512.7738610287,106.0359605047662,
ZAF,2023Q4,2.0,1922600.4846708248,1894087.6050387819,101.50536224175644,
ZAF,2023Q4,3.0,3653952.314208178,3566733.418428995,102.44534383558161,
ZAF,2023Q4,4.0,3752173.461747323,3348659.780410343,112.05000530951322,
ZAF,2023Q4,5.0,2804027.8387550567,2511171.7583860527,111.66212862146972,
ZAF,2024Q1,1.0,3661401.839152781,3497512.7738610287,104.68587467404241,
ZAF,2024Q1,2.0,1954550.2667985728,1894087.6050387819,103.1921787355001,
ZAF,2024Q1,3.0,3884784.539978972,3566733.418428995,108.91715427642097,
ZAF,2024Q1,4.0,3601138.3646633187,3348659.780410343,107.53969052723647,
ZAF,2024Q1,5.0,2692091.4325353634,2511171.7583860527,107.20459178250671,
ZAF,2024Q2,1.0,3677447.4913159697,3497512.7738610287,105.14464789949301,
ZAF,2024Q2,2.0,2034318.0804418332,1894087.6050387819,107.4035897299576,
ZAF,2024Q2,3.0,3664916.538243752,3566733.418428995,102.75274623293834,
ZAF,2024Q2,4.0,3577894.4389973497,3348659.780410343,106.84556430390539,
ZAF,2024Q2,5.0,2741307.7372685974,2511171.7583860527,109.16448578692422,
ZAF,2024Q3,1.0,3848276.98976581,3497512.7738610287,110.02896168174848,
ZAF,2024Q3,2.0,2045633.255015045,1894087.6050387819,108.000984198044,
ZAF,2024Q3,3.0,3935191.501069488,3566733.418428995,110.33040710967359,
ZAF,2024Q3,4.0,3639215.7894182596,3348659.780410343,108.67678498447854,
ZAF,2024Q3,5.0,2677549.561939919,2511171.7583860527,106.62550472695656,
ZAF,2024Q4,1.0,4002723.550294475,3497512.7738610287,114.444858649529,
ZAF,2024Q4,2.0,2017649.720690591,1894087.6050387819,106.5235692015037,
ZAF,2024Q4,3.0,3860732.528971692,3566733.418428995,108.24281144824644,
ZAF,2024Q4,4.0,3648656.459036995,3348659.780410343,108.95870880588207,
ZAF,2024Q4,5.0,2722364.8407513583,2511171.7583860527,108.41014086989577,
ZAF,2025Q1,1.0,3760538.2959884107,3497512.7738610287,107.52035915617311,
ZAF,2025Q1,2.0,2014485.4880960127,1894087.6050387819,106.3565107937426,
ZAF,2025Q1,3.0,3724389.137495541,3566733.418428995,104.42017108012482,
ZAF,2025Q1,4.0,3740940.003753754,3348659.780410343,111.71454399871405,
ZAF,2025Q1,5.0,2737555.5784262815,2511171.7583860527,109.01506714083655,
ZAF,2025Q2,1.0,3697601.238419678,3497512.7738610287,105.72087873571266,
ZAF,2025Q2,2.0,2043490.5247113532,1894087.6050387819,107.88785689083859,
ZAF,2025Q2,3.0,3713164.971360931,3566733.418428995,104.10548072293089,
ZAF,2025Q2,4.0,3710605.026411816,3348659.780410343,110.80865987398458,
ZAF,2025Q2,5.0,2741691.816798278,2511171.7583860527,109.1797806200394,
ZAF,2025Q3,1.0,3798354.7010822203,3497512.7738610287,108.60159623917774,
ZAF,2025Q3,2.0,2084547.488927728,1894087.6050387819,110.055494971947,
ZAF,2025Q3,3.0,3819087.722989424,3566733.418428995,107.07522191752645,
ZAF,2025Q3,4.0,3716859.1883305483,3348659.780410343,110.99542599323382,
ZAF,2025Q3,5.0,2747403.244041001,2511171.7583860527,109.40722134461946,
ZAF,2025Q4,1.0,3836891.34551266,3497512.7738610287,109.70342622300073,
ZAF,2025Q4,2.0,2027472.878845288,1894087.6050387819,107.04219136705532,
ZAF,2025Q4,3.0,3912426.671279393,3566733.418428995,109.69215279909152,
ZAF,2025Q4,4.0,3650720.28322305,3348659.780410343,109.02034015458247,
ZAF,2025Q4,5.0,2741485.9378297157,2511171.7583860527,109.17158209805957,
ZAF,2026Q1,1.0,3748373.518297286,3497512.7738610287,107.17254691136762,
ZAF,2026Q1,2.0,1986048.7461945731,1894087.6050387819,104.85516830959402,
ZAF,2026Q1,3.0,3787809.27756263,3566733.418428995,106.19827257039609,
ZAF,2026Q1,4.0,3687404.262352123,3348659.780410343,110.11582257246421,
ZAF,2026Q1,5.0,2639629.927751533,2511171.7583860527,105.11546726887536,
ZAF,2026Q2,1.0,3716202.3884102833,3497512.7738610287,106.25271810824111,
ZAF,2026Q2,2.0,2147093.162583119,1894087.6050387819,113.35764812943573,
ZAF,2026Q2,3.0,3674348.868607114,3566733.418428995,103.0171991442388,
ZAF,2026Q2,4.0,3720747.6667957907,3348659.780410343,111.11154643305844,
ZAF,2026Q2,5.0,2632197.741649165,2511171.7583860527,104.81950240396525,
ALL,2021Q1,1.0,,,88.21945369240474,6.0
ALL,2021Q1,2.0,,,92.57415802339102,6.0
ALL,2021Q1,3.0,,,87.45240538093607,6.0
ALL,2021Q1,4.0,,,92.96015775051443,6.0
ALL,2021Q1,5.0,,,90.11339639333454,6.0
ALL,2021Q2,1.0,,,93.48008822208546,6.0
ALL,2021Q2,2.0,,,93.96284791809613,6.0
ALL,2021Q2,3.0,,,89.84059176503321,6.0
ALL,2021Q2,4.0,,,96.1513746397523,6.0
ALL,2021Q2,5.0,,,93.63475465511135,6.0
ALL,2021Q3,1.0,,,96.98492634107993,9.0
ALL,2021Q3,2.0,,,95.8726844376861,9.0
ALL,2021Q3,3.0,,,89.06493412009084,9.0
ALL,2021Q3,4.0,,,110.14155120147517,9.0
ALL,2021Q3,5.0,,,88.41226189009731,9.0
ALL,2021Q4,1.0,,,94.74006011665053,9.0
ALL,2021Q4,2.0,,,99.73042056888333,9.0
ALL,2021Q4,3.0,,,93.62077421379155,9.0
ALL,2021Q4,4.0,,,108.91457013149603,9.0
ALL,2021Q4,5.0,,,90.94446242736336,9.0
ALL,2022Q1,1.0,,,96.47744242973823,12.0
ALL,2022Q1,2.0,,,97.06044292372786,12.0
ALL,2022Q1,3.0,,,94.47230320993076,12.0
ALL,2022Q1,4.0,,,104.79945430817563,12.0
ALL,2022Q1,5.0,,,94.54694862907479,12.0
ALL,2022Q2,1.0,,,100.03865109383965,12.0
ALL,2022Q2,2.0,,,94.04582079343518,12.0
ALL,2022Q2,3.0,,,98.1061762211117,12.0
ALL,2022Q2,4.0,,,100.72842138081486,12.0
ALL,2022Q2,5.0,,,99.37318823933047,12.0
ALL,2022Q3,1.0,,,102.6322921518653,12.0
ALL,2022Q3,2.0,,,101.95403717082782,12.0
ALL,2022Q3,3.0,,,102.17623711464783,12.0
ALL,2022Q3,4.0,,,97.20640789416498,12.0
ALL,2022Q3,5.0,,,102.90820922391408,12.0
ALL,2022Q4,1.0,,,100.85161432455678,12.0
ALL,2022Q4,2.0,,,106.93969911200915,12.0
ALL,2022Q4,3.0,,,105.24528345430976,12.0
ALL,2022Q4,4.0,,,97.26571641684455,12.0
ALL,2022Q4,5.0,,,103.17165390768062,12.0
ALL,2023Q1,1.0,,,102.16508628752874,12.0
ALL,2023Q1,2.0,,,104.23547387979862,12.0
ALL,2023Q1,3.0,,,107.33663804799852,12.0
ALL,2023Q1,4.0,,,102.11556887647113,12.0
ALL,2023Q1,5.0,,,105.83912241954492,12.0
ALL,2023Q2,1.0,,,107.17280112583917,12.0
ALL,2023Q2,2.0,,,102.17526362906831,12.0
ALL,2023Q2,3.0,,,108.98200827039712,12.0
ALL,2023Q2,4.0,,,97.55696913423418,12.0
ALL,2023Q2,5.0,,,106.02808216360448,12.0
ALL,2023Q3,1.0,,,110.77345547638461,12.0
ALL,2023Q3,2.0,,,111.7532983399701,12.0
ALL,2023Q3,3.0,,,111.84459394179258,12.0
ALL,2023Q3,4.0,,,100.93274153548417,12.0
ALL,2023Q3,5.0,,,108.5574430605681,12.0
ALL,2023Q4,1.0,,,105.1477348787033,12.0
ALL,2023Q4,2.0,,,112.0617170451739,12.0
ALL,2023Q4,3.0,,,110.80113808521378,12.0
ALL,2023Q4,4.0,,,99.85719561663058,12.0
ALL,2023Q4,5.0,,,108.92413731008361,12.0
ALL,2024Q1,1.0,,,108.49373505551357,12.0
ALL,2024Q1,2.0,,,109.49561606788085,12.0
ALL,2024Q1,3.0,,,114.97304077156157,12.0
ALL,2024Q1,4.0,,,102.08051925469628,12.0
ALL,2024Q1,5.0,,,109.32038755816366,12.0
ALL,2024Q2,1.0,,,107.26504345754468,12.0
ALL,2024Q2,2.0,,,105.60507786557726,12.0
ALL,2024Q2,3.0,,,115.71856280904883,12.0
ALL,2024Q2,4.0,,,101.19566455700343,12.0
ALL,2024Q2,5.0,,,107.58143648183429,12.0
ALL,2024Q3,1.0,,,108.04627162617955,12.0
ALL,2024Q3,2.0,,,109.41654008305994,12.0
ALL,2024Q3,3.0,,,114.45008451962924,12.0
ALL,2024Q3,4.0,,,103.52998556703433,12.0
ALL,2024Q3,5.0,,,110.36925500912106,12.0
ALL,2024Q4,1.0,,,107.75725590611354,12.0
ALL,2024Q4,2.0,,,110.13503273221379,12.0
ALL,2024Q4,3.0,,,114.3980990087835,12.0
ALL,2024Q4,4.0,,,106.53032950246345,12.0
ALL,2024Q4,5.0,,,110.05307417598088,12.0
ALL,2025Q1,1.0,,,112.20807119119289,12.0
ALL,2025Q1,2.0,,,104.934354502868,12.0
ALL,2025Q1,3.0,,,117.7155441286598,12.0
ALL,2025Q1,4.0,,,101.19477042743179,12.0
ALL,2025Q1,5.0,,,112.43673254394476,12.0
ALL,2025Q2,1.0,,,107.22628075360218,12.0
ALL,2025Q2,2.0,,,101.38864941767146,12.0
ALL,2025Q2,3.0,,,123.32890618004892,12.0
ALL,2025Q2,4.0,,,102.02784651209613,12.0
ALL,2025Q2,5.0,,,111.65271716239465,12.0
ALL,2025Q3,1.0,,,108.02690894185118,11.0
ALL,2025Q3,2.0,,,104.90594054358428,11.0
ALL,2025Q3,3.0,,,123.31664528035904,11.0
ALL,2025Q3,4.0,,,100.73710789843742,11.0
ALL,2025Q3,5.0,,,110.17423913190542,11.0
ALL,2025Q4,1.0,,,106.39210528020891,12.0
ALL,2025Q4,2.0,,,110.70053689666602,12.0
ALL,2025Q4,3.0,,,125.43195890459087,12.0
ALL,2025Q4,4.0,,,100.04902052722635,12.0
ALL,2025Q4,5.0,,,111.58889143109735,12.0
ALL,2026Q1,1.0,,,100.41520283160632,7.0
ALL,2026Q1,2.0,,,100.29505971109349,7.0
ALL,2026Q1,3.0,,,108.5818726290898,7.0
ALL,2026Q1,4.0,,,110.61209126126091,7.0
ALL,2026Q1,5.0,,,106.96883399674385,7.0
ALL,2026Q2,1.0,,,100.69280923126695,5.0
ALL,2026Q2,2.0,,,101.5443888709808,5.0
ALL,2026Q2,3.0,,,110.25804246564276,5.0
ALL,2026Q2,4.0,,,113.26229843382558,5.0
ALL,2026Q2,5.0,,,107.56851247395456,5.0
