countrycode,period,variable,category,share,d_prev,d_next,flag
BOL,2021Q1,educat7,1,3.69354827979371,,0.14345274409555708,
BOL,2021Q2,educat7,1,3.837001023889267,0.14345274409555708,-0.22125419856779915,
BOL,2021Q3,educat7,1,3.6157468253214677,-0.22125419856779915,0.10724306630745639,
BOL,2021Q4,educat7,1,3.722989891628924,0.10724306630745639,-0.45986433891705847,
BOL,2022Q1,educat7,1,3.2631255527118657,-0.45986433891705847,-0.1588648425620156,
BOL,2022Q2,educat7,1,3.10426071014985,-0.1588648425620156,0.35240015145796155,
BOL,2022Q3,educat7,1,3.4566608616078116,0.35240015145796155,-0.20313942407362218,
BOL,2022Q4,educat7,1,3.2535214375341894,-0.20313942407362218,-0.13649285038709236,
BOL,2023Q1,educat7,1,3.117028587147097,-0.13649285038709236,-0.006894714843618477,
BOL,2023Q2,educat7,1,3.1101338723034786,-0.006894714843618477,-0.1706966215377097,
BOL,2023Q3,educat7,1,2.939437250765769,-0.1706966215377097,-0.14975470897565568,
BOL,2023Q4,educat7,1,2.789682541790113,-0.14975470897565568,0.16203945887758575,
BOL,2024Q1,educat7,1,2.951722000667699,0.16203945887758575,-0.06792845574290984,
BOL,2024Q2,educat7,1,2.883793544924789,-0.06792845574290984,-0.008486712713390077,
BOL,2024Q3,educat7,1,2.875306832211399,-0.008486712713390077,0.10548197382961932,
BOL,2024Q4,educat7,1,2.9807888060410184,0.10548197382961932,-0.19556216530409598,
BOL,2025Q1,educat7,1,2.7852266407369224,-0.19556216530409598,0.15946878467389425,
BOL,2025Q2,educat7,1,2.9446954254108166,0.15946878467389425,-0.47128788353281026,
BOL,2025Q3,educat7,1,2.4734075418780064,-0.47128788353281026,0.2207840253189688,
BOL,2025Q4,educat7,1,2.694191567196975,0.2207840253189688,,
BOL,2021Q1,educat7,2,13.977635256141294,,0.11275842435294514,
BOL,2021Q2,educat7,2,14.09039368049424,0.11275842435294514,0.4111817161303062,
BOL,2021Q3,educat7,2,14.501575396624546,0.4111817161303062,1.1227602734843103,
BOL,2021Q4,educat7,2,15.624335670108856,1.1227602734843103,-2.3985526996923365,
BOL,2022Q1,educat7,2,13.22578297041652,-2.3985526996923365,0.8247433537606401,
BOL,2022Q2,educat7,2,14.05052632417716,0.8247433537606401,0.24970574090342268,
BOL,2022Q3,educat7,2,14.300232065080582,0.24970574090342268,0.30770396169926606,
BOL,2022Q4,educat7,2,14.607936026779848,0.30770396169926606,-1.2575701408127813,
BOL,2023Q1,educat7,2,13.350365885967067,-1.2575701408127813,0.8362306301978979,
BOL,2023Q2,educat7,2,14.186596516164965,0.8362306301978979,0.4653155927902155,
BOL,2023Q3,educat7,2,14.65191210895518,0.4653155927902155,-0.07615859464854324,
BOL,2023Q4,educat7,2,14.575753514306637,-0.07615859464854324,-1.052083099936313,
BOL,2024Q1,educat7,2,13.523670414370324,-1.052083099936313,0.23689232847378605,
BOL,2024Q2,educat7,2,13.76056274284411,0.23689232847378605,0.18802499863787858,
BOL,2024Q3,educat7,2,13.948587741481989,0.18802499863787858,0.5879611192834453,
BOL,2024Q4,educat7,2,14.536548860765434,0.5879611192834453,-1.2888017371201705,
BOL,2025Q1,educat7,2,13.247747123645263,-1.2888017371201705,0.5771694010304405,
BOL,2025Q2,educat7,2,13.824916524675704,0.5771694010304405,-0.12170476827782295,
BOL,2025Q3,educat7,2,13.70321175639788,-0.12170476827782295,0.7046327567463297,
BOL,2025Q4,educat7,2,14.40784451314421,0.7046327567463297,,
BOL,2021Q1,educat7,3,8.508599524152055,,-0.5055186866046188,
BOL,2021Q2,educat7,3,8.003080837547436,-0.5055186866046188,-0.4427631522137032,
BOL,2021Q3,educat7,3,7.560317685333733,-0.4427631522137032,0.5507776757233094,
BOL,2021Q4,educat7,3,8.111095361057043,0.5507776757233094,-0.1181794288636544,
