countrycode,period,variable,category,share,d_prev,d_next,flag
NGA,2024Q1,educat7,1,35.09030336797238,,0.7372472019593772,
NGA,2024Q3,educat7,1,35.82755056993176,0.7372472019593772,-1.203504409247003,
NGA,2024Q4,educat7,1,34.624046160684756,-1.203504409247003,1.4314309114126544,
NGA,2025Q1,educat7,1,36.05547707209741,1.4314309114126544,1.3222511932539476,
NGA,2025Q2,educat7,1,37.37772826535136,1.3222511932539476,,
NGA,2024Q1,educat7,3,14.695988471227896,,-0.5946223892437583,
NGA,2024Q3,educat7,3,14.101366081984137,-0.5946223892437583,0.6437388100819472,
NGA,2024Q4,educat7,3,14.745104892066085,0.6437388100819472,-0.07321277495899814,
NGA,2025Q1,educat7,3,14.671892117107086,-0.07321277495899814,0.21186619887237512,
NGA,2025Q2,educat7,3,14.883758315979462,0.21186619887237512,,
NGA,2024Q1,educat7,4,8.581628960668613,,-0.12348281506041303,
NGA,2024Q3,educat7,4,8.4581461456082,-0.12348281506041303,0.39488774496800616,
NGA,2024Q4,educat7,4,8.853033890576206,0.39488774496800616,-0.3335757082494393,
NGA,2025Q1,educat7,4,8.519458182326767,-0.3335757082494393,-0.5385392134872227,
NGA,2025Q2,educat7,4,7.9809189688395445,-0.5385392134872227,,
NGA,2024Q1,educat7,5,17.768718296779017,,0.5802508401401134,
NGA,2024Q3,educat7,5,18.34896913691913,0.5802508401401134,0.30885746577703443,
NGA,2024Q4,educat7,5,18.657826602696165,0.30885746577703443,-0.012160797475651464,
NGA,2025Q1,educat7,5,18.645665805220514,-0.012160797475651464,-0.019696708746273828,
NGA,2025Q2,educat7,5,18.62596909647424,-0.019696708746273828,,
NGA,2024Q1,educat7,6,3.760154666387903,,-0.5864715128801139,
NGA,2024Q3,educat7,6,3.173683153507789,-0.5864715128801139,0.1840006556563587,
NGA,2024Q4,educat7,6,3.357683809164148,0.1840006556563587,-0.08514048329043788,
NGA,2025Q1,educat7,6,3.27254332587371,-0.08514048329043788,-0.216050311226331,
NGA,2025Q2,educat7,6,3.056493014647379,-0.216050311226331,,
NGA,2024Q1,educat7,7,3.386157343445083,,0.09945607650817623,
NGA,2024Q3,educat7,7,3.485613419953259,0.09945607650817623,-0.4522628393933772,
NGA,2024Q4,educat7,7,3.033350580559882,-0.4522628393933772,0.23259375099779867,
NGA,2025Q1,educat7,7,3.2659443315576806,0.23259375099779867,-0.25405704695818043,
NGA,2025Q2,educat7,7,3.0118872845995,-0.25405704695818043,,
NGA,2024Q1,educat7,NA,16.717048893519106,,-0.11237740142338382,
NGA,2024Q3,educat7,NA,16.604671492095722,-0.11237740142338382,0.12428257215703908,
NGA,2024Q4,educat7,NA,16.72895406425276,0.12428257215703908,-1.1599348984359263,
NGA,2025Q1,educat7,NA,15.569019165816835,-1.1599348984359263,-0.5057741117083161,
NGA,2025Q2,educat7,NA,15.063245054108519,-0.5057741117083161,,
NGA,2024Q1,empstat,1,14.627417224902,,-2.886151455711026,
NGA,2024Q3,empstat,1,11.741265769190974,-2.886151455711026,-0.0945028650185602,
NGA,2024Q4,empstat,1,11.646762904172414,-0.0945028650185602,0.10740104026580255,
NGA,2025Q1,empstat,1,11.754163944438217,0.10740104026580255,-0.8739934340666107,
NGA,2025Q2,empstat,1,10.880170510371606,-0.8739934340666107,,
NGA,2024Q1,empstat,2,12.086100895464536,,2.0008768476778496,
NGA,2024Q3,empstat,2,14.086977743142386,2.0008768476778496,0.4119797533886729,
NGA,2024Q4,empstat,2,14.498957496531059,0.4119797533886729,0.09712909601482878,
NGA,2025Q1,empstat,2,14.596086592545888,0.09712909601482878,-1.9693506515012746,
NGA,2025Q2,empstat,2,12.626735941044613,-1.9693506515012746,,
NGA,2024Q1,empstat,3,17.2281656149853,,1.863851983455227,
NGA,2024Q3,empstat,3,19.092017598440528,1.863851983455227,-1.2002953862765615,
NGA,2024Q4,empstat,3,17.891722212163966,-1.2002953862765615,1.0613524722471048,
NGA,2025Q1,empstat,3,18.95307468441107,1.0613524722471048,0.41857597595439344,
NGA,2025Q2,empstat,3,19.371650660365464,0.41857597595439344,,
NGA,2024Q1,empstat,4,54.314346065442066,,-0.9665669882742876,
NGA,2024Q3,empstat,4,53.34777907716778,-0.9665669882742876,0.7314381047689125,
NGA,2024Q4,empstat,4,54.07921718193669,0.7314381047689125,-1.648599365754258,
NGA,2025Q1,empstat,4,52.43061781618243,-1.648599365754258,2.528220686742408,
NGA,2025Q2,empstat,4,54.95883850292484,2.528220686742408,,
NGA,2024Q1,empstat,5,1.7439701992061003,,-0.01201038714776903,
NGA,2024Q3,empstat,5,1.7319598120583313,-0.01201038714776903,0.15138039313753437,
NGA,2024Q4,empstat,5,1.8833402051958656,0.15138039313753437,0.38271675722652576,
NGA,2025Q1,empstat,5,2.2660569624223914,0.38271675722652576,-0.10345257712891742,
NGA,2025Q2,empstat,5,2.162604385293474,-0.10345257712891742,,
NGA,2024Q1,industrycat10,1,26.077722226832385,,7.9809846726455405,
NGA,2024Q3,industrycat10,1,34.058706899477926,7.9809846726455405,-0.08159939026957375,level_shift
NGA,2024Q4,industrycat10,1,33.97710750920835,-0.08159939026957375,-3.711939308855211,
NGA,2025Q1,industrycat10,1,30.26516820035314,-3.711939308855211,-1.758967617746439,level_shift
NGA,2025Q2,industrycat10,1,28.506200582606702,-1.758967617746439,,
NGA,2024Q1,industrycat10,10,10.745735715782507,,-1.8892512865893671,
NGA,2024Q3,industrycat10,10,8.85648442919314,-1.8892512865893671,-0.26789489391433285,
NGA,2024Q4,industrycat10,10,8.588589535278807,-0.26789489391433285,0.8137363025043225,
NGA,2025Q1,industrycat10,10,9.40232583778313,0.8137363025043225,-1.796531572151589,
NGA,2025Q2,industrycat10,10,7.60579426563154,-1.796531572151589,,
NGA,2024Q1,industrycat10,2,0.3977612506001761,,-0.09413199316184317,
NGA,2024Q3,industrycat10,2,0.3036292574383329,-0.09413199316184317,-0.15212409414108896,
NGA,2024Q4,industrycat10,2,0.15150516329724395,-0.15212409414108896,0.28155396934933974,
NGA,2025Q1,industrycat10,2,0.4330591326465837,0.28155396934933974,0.017529068508708112,
NGA,2025Q2,industrycat10,2,0.4505882011552918,0.017529068508708112,,
NGA,2024Q1,industrycat10,3,13.65797776550438,,-1.265869545937342,
NGA,2024Q3,industrycat10,3,12.392108219567039,-1.265869545937342,0.8281527925100605,
NGA,2024Q4,industrycat10,3,13.2202610120771,0.8281527925100605,0.26894342197781995,
NGA,2025Q1,industrycat10,3,13.489204434054919,0.26894342197781995,-1.5960538803323967,
NGA,2025Q2,industrycat10,3,11.893150553722522,-1.5960538803323967,,
NGA,2024Q1,industrycat10,4,0.20720911155831956,,0.03154053232078419,
NGA,2024Q3,industrycat10,4,0.23874964387910375,0.03154053232078419,-0.10689780493155815,
NGA,2024Q4,industrycat10,4,0.1318518389475456,-0.10689780493155815,0.03050626357556338,
NGA,2025Q1,industrycat10,4,0.16235810252310898,0.03050626357556338,0.14060299377320692,
NGA,2025Q2,industrycat10,4,0.3029610962963159,0.14060299377320692,,
NGA,2024Q1,industrycat10,5,3.711349806013311,,-0.14702867005833298,
NGA,2024Q3,industrycat10,5,3.564321135954978,-0.14702867005833298,-0.2837141252236859,
NGA,2024Q4,industrycat10,5,3.280607010731292,-0.2837141252236859,-0.25823679557739965,
NGA,2025Q1,industrycat10,5,3.0223702151538925,-0.25823679557739965,-0.10602195675853077,
NGA,2025Q2,industrycat10,5,2.9163482583953617,-0.10602195675853077,,
NGA,2024Q1,industrycat10,6,36.95181840056979,,-3.888453257626466,
NGA,2024Q3,industrycat10,6,33.063365142943326,-3.888453257626466,0.419699106979742,level_shift
NGA,2024Q4,industrycat10,6,33.48306424992307,0.419699106979742,1.6210061278596726,
NGA,2025Q1,industrycat10,6,35.10407037778274,1.6210061278596726,-2.362500938966143,
NGA,2025Q2,industrycat10,6,32.7415694388166,-2.362500938966143,,
NGA,2024Q1,industrycat10,7,5.057909507511861,,-0.8861160440645133,
NGA,2024Q3,industrycat10,7,4.171793463447348,-0.8861160440645133,-0.041806203641716166,
NGA,2024Q4,industrycat10,7,4.129987259805632,-0.041806203641716166,0.7445672272004975,
NGA,2025Q1,industrycat10,7,4.8745544870061295,0.7445672272004975,-0.22351669407370256,
NGA,2025Q2,industrycat10,7,4.651037792932427,-0.22351669407370256,,
NGA,2024Q1,industrycat10,8,2.1343333947845844,,0.03444626204486401,
NGA,2024Q3,industrycat10,8,2.1687796568294484,0.03444626204486401,-0.06862509872098999,
NGA,2024Q4,industrycat10,8,2.1001545581084584,-0.06862509872098999,0.1491125149607866,
NGA,2025Q1,industrycat10,8,2.249267073069245,0.1491125149607866,-0.30011895814955736,
NGA,2025Q2,industrycat10,8,1.9491481149196876,-0.30011895814955736,,
NGA,2024Q1,industrycat10,9,1.0543371931521743,,0.12772495811718332,
NGA,2024Q3,industrycat10,9,1.1820621512693577,0.12772495811718332,-0.245190288646851,
NGA,2024Q4,industrycat10,9,0.9368718626225067,-0.245190288646851,0.043607216352698264,
NGA,2025Q1,industrycat10,9,0.9804790789752049,0.043607216352698264,0.03857481000306384,
NGA,2025Q2,industrycat10,9,1.0190538889782688,0.03857481000306384,,
NGA,2024Q1,industrycat10,NA,0.0038456276905085014,,0.01329743296139944,
NGA,2025Q1,industrycat10,NA,0.017143060651907942,0.01329743296139944,7.947004745893376,
NGA,2025Q2,industrycat10,NA,7.964147806545284,7.947004745893376,,end_jump
NGA,2024Q1,lstatus,1,39.80236856999671,,1.205555833970294,
NGA,2024Q3,lstatus,1,41.007924403967,1.205555833970294,0.3211974393217787,
NGA,2024Q4,lstatus,1,41.32912184328878,0.3211974393217787,0.7481887436457413,
NGA,2025Q1,lstatus,1,42.07731058693452,0.7481887436457413,-1.1634061086398972,
NGA,2025Q2,lstatus,1,40.913904478294626,-1.1634061086398972,,
NGA,2024Q1,lstatus,2,2.250714416086345,,-0.22219847982325547,
NGA,2024Q3,lstatus,2,2.0285159362630893,-0.22219847982325547,0.16034126913705915,
NGA,2024Q4,lstatus,2,2.1888572054001485,0.16034126913705915,0.12793735395078443,
NGA,2025Q1,lstatus,2,2.316794559350933,0.12793735395078443,-0.00036113828121164815,
NGA,2025Q2,lstatus,2,2.3164334210697213,-0.00036113828121164815,,
NGA,2024Q1,lstatus,3,12.325625851236067,,-0.9158826845287482,
NGA,2024Q3,lstatus,3,11.409743166707319,-0.9158826845287482,-0.27061897917798916,
NGA,2024Q4,lstatus,3,11.13912418752933,-0.27061897917798916,-0.05044396019600761,
NGA,2025Q1,lstatus,3,11.088680227333322,-0.05044396019600761,0.8645412121049834,
NGA,2025Q2,lstatus,3,11.953221439438305,0.8645412121049834,,
NGA,2024Q1,lstatus,NA,45.621291162680876,,-0.06747466961828508,
NGA,2024Q3,lstatus,NA,45.55381649306259,-0.06747466961828508,-0.21091972928085312,
NGA,2024Q4,lstatus,NA,45.34289676378174,-0.21091972928085312,-0.8256821374005199,
NGA,2025Q1,lstatus,NA,44.51721462638122,-0.8256821374005199,0.29922603481613663,
NGA,2025Q2,lstatus,NA,44.816440661197355,0.29922603481613663,,
NGA,2024Q1,occup,0,0.08342400680240873,,-0.03720947561372208,
NGA,2024Q3,occup,0,0.04621453118868665,-0.03720947561372208,-0.02540553595632529,
NGA,2024Q4,occup,0,0.020808995232361363,-0.02540553595632529,0.0584803510537526,
NGA,2025Q1,occup,0,0.07928934628611396,0.0584803510537526,-0.06356125056701245,
NGA,2025Q2,occup,0,0.015728095719101515,-0.06356125056701245,,
NGA,2024Q1,occup,1,0.8717586853211029,,1.1882177019320475,
NGA,2024Q3,occup,1,2.0599763872531502,1.1882177019320475,-1.1041242919056056,
NGA,2024Q4,occup,1,0.9558520953475446,-1.1041242919056056,-0.018719300010816675,
NGA,2025Q1,occup,1,0.9371327953367279,-0.018719300010816675,-0.0728281071603315,
NGA,2025Q2,occup,1,0.8643046881763964,-0.0728281071603315,,
NGA,2024Q1,occup,2,5.953924250430482,,-0.675548215247125,
NGA,2024Q3,occup,2,5.278376035183357,-0.675548215247125,-0.6439536014770431,
NGA,2024Q4,occup,2,4.634422433706314,-0.6439536014770431,0.6965012588261104,
NGA,2025Q1,occup,2,5.330923692532425,0.6965012588261104,-0.7844372485712663,
NGA,2025Q2,occup,2,4.546486443961158,-0.7844372485712663,,
NGA,2024Q1,occup,3,2.5006330600098776,,-0.001336298760296284,
NGA,2024Q3,occup,3,2.4992967612495813,-0.001336298760296284,-0.2747912748851671,
NGA,2024Q4,occup,3,2.2245054863644143,-0.2747912748851671,0.17848123051011555,
NGA,2025Q1,occup,3,2.40298671687453,0.17848123051011555,-0.28781512131890574,
NGA,2025Q2,occup,3,2.115171595555624,-0.28781512131890574,,
NGA,2024Q1,occup,4,1.1211136330016551,,0.06398931996989043,
NGA,2024Q3,occup,4,1.1851029529715456,0.06398931996989043,-0.41738792795821766,
NGA,2024Q4,occup,4,0.7677150250133279,-0.41738792795821766,0.1300969693083568,
NGA,2025Q1,occup,4,0.8978119943216847,0.1300969693083568,0.026141391265393943,
NGA,2025Q2,occup,4,0.9239533855870786,0.026141391265393943,,
NGA,2024Q1,occup,5,35.49668596513643,,-3.783182878237021,
NGA,2024Q3,occup,5,31.713503086899408,-3.783182878237021,1.000134291934998,level_shift
NGA,2024Q4,occup,5,32.713637378834406,1.000134291934998,0.7588677682402007,
NGA,2025Q1,occup,5,33.47250514707461,0.7588677682402007,-2.341002505772437,
NGA,2025Q2,occup,5,31.13150264130217,-2.341002505772437,,
NGA,2024Q1,occup,6,24.144817785578883,,7.142846926946294,
NGA,2024Q3,occup,6,31.287664712525178,7.142846926946294,-0.10480622843050114,level_shift
NGA,2024Q4,occup,6,31.182858484094677,-0.10480622843050114,-3.8206796483198637,
NGA,2025Q1,occup,6,27.362178835774813,-3.8206796483198637,-1.4846814202368712,level_shift
NGA,2025Q2,occup,6,25.877497415537942,-1.4846814202368712,,
NGA,2024Q1,occup,7,14.634713622630343,,-1.2619240869259407,
NGA,2024Q3,occup,7,13.372789535704403,-1.2619240869259407,0.36837935633300667,
NGA,2024Q4,occup,7,13.74116889203741,0.36837935633300667,0.9664519411140144,
NGA,2025Q1,occup,7,14.707620833151424,0.9664519411140144,-1.7805634029248179,
NGA,2025Q2,occup,7,12.927057430226606,-1.7805634029248179,,
NGA,2024Q1,occup,8,7.180249025395859,,-1.4552259839157413,
NGA,2024Q3,occup,8,5.725023041480117,-1.4552259839157413,0.5524527775246071,
NGA,2024Q4,occup,8,6.277475819004724,0.5524527775246071,0.6865983106724576,
NGA,2025Q1,occup,8,6.964074129677182,0.6865983106724576,-0.6774933186892156,
NGA,2025Q2,occup,8,6.286580810987966,-0.6774933186892156,,
NGA,2024Q1,occup,9,7.791235820673884,,-0.9591828651293097,
NGA,2024Q3,occup,9,6.832052955544574,-0.9591828651293097,0.6495024348202474,
NGA,2024Q4,occup,9,7.4815553903648215,0.6495024348202474,0.3467780579537667,
NGA,2025Q1,occup,9,7.828333448318588,0.3467780579537667,-0.4807637619179177,
NGA,2025Q2,occup,9,7.3475696864006705,-0.4807637619179177,,
NGA,2024Q1,occup,NA,0.22144414501907217,,-0.20430108436716424,
NGA,2025Q1,occup,NA,0.017143060651907942,-0.20430108436716424,7.947004745893376,
NGA,2025Q2,occup,NA,7.964147806545284,7.947004745893376,,end_jump
NGA,2024Q1,socialsec,0,11.550223864730523,,-2.541610090208769,
NGA,2024Q3,socialsec,0,9.008613774521754,-2.541610090208769,-0.015219532337315655,
NGA,2024Q4,socialsec,0,8.993394242184438,-0.015219532337315655,-0.3831472871840482,
NGA,2025Q1,socialsec,0,8.61024695500039,-0.3831472871840482,-0.44426198550286955,
NGA,2025Q2,socialsec,0,8.16598496949752,-0.44426198550286955,,
NGA,2024Q1,socialsec,1,3.809229342243799,,-0.38928617569763135,
NGA,2024Q3,socialsec,1,3.4199431665461675,-0.38928617569763135,-0.23277882989763654,
NGA,2024Q4,socialsec,1,3.187164336648531,-0.23277882989763654,0.4390694884689732,
NGA,2025Q1,socialsec,1,3.626233825117504,0.4390694884689732,-0.4009869854289465,
NGA,2025Q2,socialsec,1,3.2252468396885576,-0.4009869854289465,,
NGA,2024Q1,socialsec,NA,84.64054679302568,,2.930896265906398,
NGA,2024Q3,socialsec,NA,87.57144305893208,2.930896265906398,0.2479983622349522,
NGA,2024Q4,socialsec,NA,87.81944142116703,0.2479983622349522,-0.05592220128491476,
NGA,2025Q1,socialsec,NA,87.76351921988211,-0.05592220128491476,0.8452489709318058,
NGA,2025Q2,socialsec,NA,88.60876819081392,0.8452489709318058,,
NGA,2024Q1,urban,0,42.553145543922604,,3.2515106265715517,
NGA,2024Q3,urban,0,45.804656170494155,3.2515106265715517,-3.923432485962067,spike
NGA,2024Q4,urban,0,41.88122368453209,-3.923432485962067,5.172967261641382,spike
NGA,2025Q1,urban,0,47.05419094617347,5.172967261641382,-1.0957679625264376,level_shift
NGA,2025Q2,urban,0,45.95842298364703,-1.0957679625264376,,
NGA,2024Q1,urban,1,57.446854456077396,,-3.2515106265715517,
NGA,2024Q3,urban,1,54.195343829505845,-3.2515106265715517,3.923432485962067,spike
NGA,2024Q4,urban,1,58.11877631546791,3.923432485962067,-5.172967261641382,spike
NGA,2025Q1,urban,1,52.94580905382653,-5.172967261641382,1.0957679625264376,level_shift
NGA,2025Q2,urban,1,54.04157701635297,1.0957679625264376,,
